runs,wickets,overs,target,run_rate,remaining_runs,remaining_overs,required_run_rate,win_probability
94,1,3.285684811556125,303,28.61,209,46.71,4.46,0.3102310231023102
10,6,14.56278957274405,298,0.69,288,35.44,8.1,0.03355704697986572
67,1,15.388506401902648,273,4.35,206,34.61,5.93,0.24542124542124544
209,4,8.129173669778666,363,25.71,154,41.87,3.67,0.5757575757575757
195,6,25.458425676014826,180,7.66,-15,24.54,0.0,1.0
97,2,0.6839610778635419,79,141.82,-18,49.32,0.0,1.0
92,3,15.118678218979415,324,6.09,232,34.88,6.63,0.28395061728395066
21,0,46.68810925724989,59,0.45,38,3.31,11.14,0.35593220338983056
171,2,15.595425510166084,138,10.96,-33,34.4,0.0,1.0
133,8,18.086923416626906,196,7.35,63,31.91,1.97,0.6785714285714286
24,9,23.710935906880174,176,1.01,152,26.29,5.76,0.13636363636363635
184,4,28.12849940508859,235,6.54,51,21.87,2.32,0.7829787234042553
84,7,40.45456137655513,173,2.08,89,9.55,9.22,0.48554913294797686
54,1,9.59702903548528,156,5.63,102,40.4,2.52,0.34615384615384615
250,2,43.60014422190861,390,5.73,140,6.4,21.54,0.641025641025641
143,6,37.90171292148008,55,3.77,-88,12.1,0.0,1.0
166,9,36.16025169961161,100,4.59,-66,13.84,0.0,1.0
223,3,4.431548228360298,363,50.32,140,45.57,3.07,0.6143250688705234
219,8,1.1798704297317757,185,185.61,-34,48.82,0.0,1.0
178,6,29.741233775313393,51,5.98,-127,20.26,0.0,1.0
118,0,43.17038472990574,67,2.73,-51,6.83,0.0,1.0
264,3,29.26362906061773,298,9.02,34,20.74,1.63,0.8859060402684564
149,9,10.740419785731987,234,13.87,85,39.26,2.16,0.6367521367521367
214,5,4.61694290766574,271,46.35,57,45.38,1.25,0.7896678966789668
196,5,35.009862995604976,277,5.6,81,14.99,5.37,0.7075812274368232
41,9,36.116336838158695,397,1.14,356,13.88,25.46,0.10327455919395467
52,5,8.709331864286721,243,5.97,191,41.29,4.61,0.21399176954732513
329,4,1.5066967432771603,361,218.36,32,48.49,0.66,0.9113573407202216
250,2,20.473347309837532,259,12.21,9,29.53,0.3,0.9652509652509652
294,1,29.177663236437805,348,10.08,54,20.82,2.58,0.8448275862068966
270,2,35.32952023740284,378,7.64,108,14.67,7.31,0.7142857142857143
122,8,40.51625595672985,121,3.01,-1,9.48,0.0,1.0
338,2,30.565817622605945,166,11.06,-172,19.43,0.0,1.0
265,2,5.632942369064403,313,47.04,48,44.37,1.08,0.8466453674121406
347,0,34.1608254399065,54,10.16,-293,15.84,0.0,1.0
28,1,49.21041448045462,318,0.57,290,0.79,325.84,0.08805031446540879
34,2,45.28867077141045,56,0.75,22,4.71,4.57,0.6071428571428572
5,1,43.596278572548684,70,0.11,65,6.4,10.0,0.0714285714285714
110,7,15.178290652581207,86,7.25,-24,34.82,0.0,1.0
293,5,37.564330005054636,222,7.8,-71,12.44,0.0,1.0
76,6,42.57006195366076,111,1.79,35,7.43,4.65,0.6846846846846847
348,0,33.94847761110003,255,10.25,-93,16.05,0.0,1.0
146,5,12.603031652742228,150,11.58,4,37.4,0.11,0.9733333333333334
66,1,47.69631519656042,168,1.38,102,2.3,42.5,0.3928571428571429
7,5,22.595888631787926,228,0.31,221,27.4,8.04,0.030701754385964897
121,2,6.5772973774273815,181,18.4,60,43.42,1.38,0.6685082872928176
339,6,5.57791696336386,391,60.78,52,44.42,1.17,0.867007672634271
174,2,32.41119746622238,124,5.37,-50,17.59,0.0,1.0
178,8,21.941711356195285,339,8.11,161,28.06,5.72,0.5250737463126844
84,2,4.814745371430284,94,17.45,10,45.19,0.22,0.8936170212765957
44,6,37.044192150589126,193,1.19,149,12.96,11.41,0.227979274611399
135,3,39.98632584620512,186,3.38,51,10.01,5.04,0.7258064516129032
342,7,36.29823997624392,257,9.42,-85,13.7,0.0,1.0
15,1,10.192817796432243,280,1.47,265,39.81,6.64,0.0535714285714286
332,7,34.51979525420386,321,9.62,-11,15.48,0.0,1.0
194,8,0.6350678644298163,144,305.48,-50,49.36,0.0,1.0
8,7,15.32509576995262,310,0.52,302,34.67,8.69,0.02580645161290318
315,5,20.001194417236434,176,15.75,-139,30.0,0.0,1.0
333,9,41.77882274938653,216,7.97,-117,8.22,0.0,1.0
332,0,19.580679216163276,67,16.96,-265,30.42,0.0,1.0
326,6,0.6623453648509747,197,492.19,-129,49.34,0.0,1.0
14,0,17.68208595021767,296,0.79,282,32.32,8.7,0.04729729729729726
326,6,24.996312508128433,179,13.04,-147,25.0,0.0,1.0
101,1,47.455338854971394,345,2.13,244,2.54,92.42,0.2927536231884058
225,7,47.057611759098286,315,4.78,90,2.94,29.61,0.7142857142857143
277,1,9.125614507248438,369,30.35,92,40.87,2.25,0.7506775067750677
112,2,9.338812432798631,91,11.99,-21,40.66,0.0,1.0
0,2,8.252734677581069,252,0.0,252,41.75,6.02,0.0
265,0,39.467204427463756,230,6.71,-35,10.53,0.0,1.0
207,4,0.4004998143834777,398,516.85,191,49.6,3.84,0.5201005025125628
109,4,6.446142189774679,230,16.91,121,43.55,2.77,0.4739130434782609
199,9,26.94418561904054,345,7.39,146,23.06,6.3,0.5768115942028986
305,4,12.4533471376496,193,24.49,-112,37.55,0.0,1.0
11,8,4.708587266139178,110,2.34,99,45.29,2.18,0.09999999999999998
344,5,18.057912815458334,258,19.05,-86,31.94,0.0,1.0
187,5,13.782959492506214,215,13.57,28,36.22,0.77,0.8697674418604651
153,2,25.604104895062797,349,5.98,196,24.4,8.0,0.4383954154727794
333,4,48.96375633212677,192,6.8,-141,1.04,0.0,1.0
278,9,6.302801377064429,110,44.11,-168,43.7,0.0,1.0
170,6,18.699062571221308,312,9.09,142,31.3,4.52,0.5448717948717949
133,2,46.606052391836485,173,2.85,40,3.39,11.46,0.7687861271676301
24,1,43.855964870341744,287,0.55,263,6.14,42.15,0.08362369337979092
17,4,19.774124635735603,79,0.86,62,30.23,2.04,0.21518987341772156
189,2,34.977767899534854,304,5.4,115,15.02,7.61,0.6217105263157895
140,4,4.484064977709143,139,31.22,-1,45.52,0.0,1.0
42,8,35.65579867162639,188,1.18,146,14.34,10.11,0.22340425531914898
333,9,48.6456007012886,397,6.85,64,1.35,44.14,0.8387909319899245
283,0,26.920658826426163,256,10.51,-27,23.08,0.0,1.0
145,3,24.97466232901727,142,5.81,-3,25.03,0.0,1.0
314,9,9.447199123125325,183,33.24,-131,40.55,0.0,1.0
318,4,31.726031125473867,253,10.02,-65,18.27,0.0,1.0
91,1,29.562820310867853,356,3.08,265,20.44,12.9,0.2556179775280899
178,1,32.631459667839955,385,5.45,207,17.37,11.85,0.4623376623376624
55,0,1.4015560055676188,159,39.24,104,48.6,2.14,0.3459119496855346
154,7,27.481302068618774,87,5.6,-67,22.52,0.0,1.0
159,1,29.787248690518915,71,5.34,-88,20.21,0.0,1.0
110,2,10.455753757098828,274,10.52,164,39.54,4.14,0.4014598540145985
136,1,10.495809588677947,395,12.96,259,39.5,6.54,0.3443037974683544
231,3,13.883286608696395,217,16.64,-14,36.12,0.0,1.0
219,0,35.61490742718916,184,6.15,-35,14.39,0.0,1.0
67,2,30.35267657026535,159,2.21,92,19.65,4.66,0.42138364779874216
301,4,42.30355604127845,273,7.12,-28,7.7,0.0,1.0
248,9,14.853362734970599,217,16.7,-31,35.15,0.0,1.0
322,0,45.612196188427085,156,7.06,-166,4.39,0.0,1.0
5,3,37.210937482969584,73,0.13,68,12.79,5.28,0.06849315068493156
279,5,19.81108233368348,346,14.08,67,30.19,2.21,0.8063583815028902
93,3,4.85357707471025,356,19.16,263,45.15,5.81,0.2612359550561798
268,6,12.923484758125376,260,20.74,-8,37.08,0.0,1.0
196,6,47.84273403902103,220,4.1,24,2.16,10.62,0.8909090909090909
24,5,15.58713245661556,118,1.54,94,34.41,2.72,0.2033898305084746
147,8,16.562057911438316,271,8.88,124,33.44,3.7,0.5424354243542435
117,1,9.560487661776078,202,12.24,85,40.44,2.1,0.5792079207920793
337,9,40.361844996824395,399,8.35,62,9.64,6.37,0.8446115288220551
337,7,13.854647089089639,330,24.32,-7,36.15,0.0,1.0
65,7,16.5798865936059,250,3.92,185,33.42,5.52,0.26
300,9,20.77597061073817,268,14.44,-32,29.22,0.0,1.0
174,3,21.743041160753027,153,8.0,-21,28.26,0.0,1.0
318,5,20.625905441709584,348,15.42,30,29.37,1.02,0.9137931034482758
75,5,25.23681039919896,364,2.97,289,24.76,11.63,0.2060439560439561
113,4,40.744192692858526,359,2.77,246,9.26,26.28,0.3147632311977716
110,0,40.9823235330269,384,2.68,274,9.02,30.04,0.28645833333333337
248,2,39.93582537479101,279,6.21,31,10.06,3.05,0.8888888888888888
202,6,5.146129471912726,103,39.25,-99,44.85,0.0,1.0
146,7,40.003972283413226,238,3.65,92,10.0,9.11,0.6134453781512605
34,1,6.100563496980181,271,5.57,237,43.9,5.39,0.1254612546125461
308,2,6.323716125607673,124,48.71,-184,43.68,0.0,1.0
25,3,47.39835230458454,398,0.53,373,2.6,138.15,0.06281407035175879
237,4,40.98795245080651,221,5.78,-16,9.01,0.0,1.0
13,2,27.66528229671363,91,0.47,78,22.33,3.48,0.1428571428571429
44,4,43.76101320344532,206,1.01,162,6.24,25.55,0.21359223300970875
215,7,49.46929566333796,384,4.35,169,0.53,268.25,0.5598958333333333
232,7,30.5710391249257,130,7.59,-102,19.43,0.0,1.0
192,1,30.68363200537775,257,6.26,65,19.32,3.35,0.7470817120622568
50,5,37.74590875508041,363,1.32,313,12.25,25.34,0.13774104683195587
213,3,11.683733723030105,135,18.23,-78,38.32,0.0,1.0
150,8,8.439530589788086,281,17.77,131,41.56,3.14,0.5338078291814947
274,9,38.00307942575212,226,7.21,-48,12.0,0.0,1.0
337,1,17.310749270205708,156,19.47,-181,32.69,0.0,1.0
75,7,6.840010779666106,188,10.96,113,43.16,2.61,0.39893617021276595
219,0,15.812398523295712,151,13.85,-68,34.19,0.0,1.0
347,5,17.995979706941313,359,19.28,12,32.0,0.37,0.9665738161559888
186,9,48.26486020933397,79,3.85,-107,1.74,0.0,1.0
288,0,34.92818958328737,243,8.25,-45,15.07,0.0,1.0
27,1,26.589730238246723,370,1.02,343,23.41,14.59,0.072972972972973
179,2,48.44676962026199,293,3.69,114,1.55,69.09,0.6109215017064846
252,8,45.16667304966162,363,5.58,111,4.83,22.52,0.6942148760330579
125,4,25.648842745046572,234,4.87,109,24.35,4.46,0.5341880341880342
176,9,45.29341380531134,342,3.89,166,4.71,34.51,0.5146198830409356
36,9,20.274802437326564,296,1.78,260,29.73,8.72,0.1216216216216216
98,1,11.597991201295569,167,8.45,69,38.4,1.79,0.5868263473053892
97,9,11.710641023422047,122,8.28,25,38.29,0.65,0.7950819672131147
126,4,33.14954466966212,118,3.8,-8,16.85,0.0,1.0
167,4,25.103409003293127,291,6.65,124,24.9,4.96,0.5738831615120275
79,0,32.981647265571794,201,2.4,122,17.02,7.13,0.39303482587064675
293,2,34.335190616682276,368,8.53,75,15.66,4.76,0.7961956521739131
332,4,1.2139113575961091,143,273.5,-189,48.79,0.0,1.0
125,8,2.796575658160327,320,44.7,195,47.2,4.12,0.390625
342,9,26.680618556903372,278,12.82,-64,23.32,0.0,1.0
309,0,9.632670340227836,79,32.08,-230,40.37,0.0,1.0
149,7,31.66343506334154,162,4.71,13,18.34,0.7,0.9197530864197531
15,0,27.65406838461534,384,0.54,369,22.35,16.44,0.0390625
27,8,29.329441882707474,197,0.92,170,20.67,8.18,0.13705583756345174
172,5,15.192523453567432,106,11.32,-66,34.81,0.0,1.0
45,0,32.02819096326704,226,1.41,181,17.97,10.02,0.1991150442477876
327,7,41.49168256060265,361,7.88,34,8.51,3.95,0.9058171745152355
235,4,49.90375555425263,105,4.71,-130,0.1,0.0,1.0
213,6,41.938374869993496,314,5.08,101,8.06,12.38,0.678343949044586
84,6,27.919188108029378,286,3.01,202,22.08,9.11,0.29370629370629375
281,6,9.75213662482983,327,28.81,46,40.25,1.14,0.8593272171253823
231,5,34.104149218379064,126,6.77,-105,15.9,0.0,1.0
84,7,46.88892389934311,173,1.79,89,3.11,27.73,0.48554913294797686
64,8,10.67214033264189,77,6.0,13,39.33,0.33,0.8311688311688312
133,1,12.874181464276196,191,10.33,58,37.13,1.56,0.6963350785340314
150,6,7.535526316241392,207,19.91,57,42.46,1.34,0.7246376811594203
114,1,36.86241001695745,216,3.09,102,13.14,7.7,0.5277777777777778
63,5,20.3874190208406,234,3.09,171,29.61,5.76,0.2692307692307693
342,1,3.2285123804305655,61,105.93,-281,46.77,0.0,1.0
157,9,43.76000457536498,218,3.59,61,6.24,9.62,0.7201834862385321
76,5,27.927828044658078,368,2.72,292,22.07,13.17,0.2065217391304348
145,1,16.621605170817755,155,8.72,10,33.38,0.3,0.935483870967742
342,0,17.26475050544874,303,19.81,-39,32.74,0.0,1.0
224,6,14.583535887526248,147,15.36,-77,35.42,0.0,1.0
312,2,22.828460602392827,168,13.67,-144,27.17,0.0,1.0
102,3,16.918380255558436,275,6.03,173,33.08,5.21,0.37090909090909085
346,5,27.44252057312341,201,12.61,-145,22.56,0.0,1.0
300,4,38.69851088833758,252,7.75,-48,11.3,0.0,1.0
87,3,33.755618043874236,212,2.58,125,16.24,7.65,0.410377358490566
302,8,14.793398948430443,346,20.41,44,35.21,1.25,0.8728323699421965
167,5,26.484176475834985,171,6.31,4,23.52,0.17,0.9766081871345029
169,5,42.02229537962132,65,4.02,-104,7.98,0.0,1.0
134,1,3.503491113662001,385,38.25,251,46.5,5.39,0.34805194805194806
49,5,4.0070336226465475,155,12.23,106,45.99,2.3,0.31612903225806455
339,6,27.8528863956827,311,12.17,-28,22.15,0.0,1.0
346,7,31.99184490665118,69,10.82,-277,18.01,0.0,1.0
133,7,10.649509487217614,293,12.49,160,39.35,4.06,0.4539249146757679
346,8,37.28648432190675,293,9.28,-53,12.71,0.0,1.0
136,9,32.3485425143323,261,4.2,125,17.65,7.04,0.5210727969348659
244,2,46.17213448499069,273,5.28,29,3.83,7.38,0.8937728937728938
108,9,8.53081467274098,311,12.66,203,41.47,4.88,0.3472668810289389
312,6,37.59357584136473,269,8.3,-43,12.41,0.0,1.0
286,6,4.273790220105024,57,66.92,-229,45.73,0.0,1.0
20,0,28.308091234943085,63,0.71,43,21.69,1.97,0.31746031746031744
89,7,27.639567461007378,179,3.22,90,22.36,4.01,0.4972067039106145
295,3,19.480413727872357,71,15.14,-224,30.52,0.0,1.0
111,4,42.244100268661505,274,2.63,163,7.76,20.74,0.4051094890510949
300,5,0.3180951748220105,284,943.11,-16,49.68,0.0,1.0
76,2,26.056952154736187,390,2.92,314,23.94,13.06,0.19487179487179485
176,4,10.935962136775851,248,16.09,72,39.06,1.84,0.7096774193548387
342,9,37.20058109391,183,9.19,-159,12.8,0.0,1.0
147,4,2.2490645726742486,227,65.36,80,47.75,1.67,0.6475770925110131
100,0,41.594578940260725,93,2.4,-7,8.41,0.0,1.0
245,2,41.92080211267688,57,5.84,-188,8.08,0.0,1.0
116,2,41.660014018934795,329,2.78,213,8.34,25.24,0.35258358662613987
91,0,7.713169483960225,76,11.8,-15,42.29,0.0,1.0
27,6,31.55728527619614,100,0.86,73,18.44,3.94,0.27
24,0,0.8169312232511413,118,29.38,94,49.18,1.91,0.2033898305084746
57,6,42.41333330533107,330,1.34,273,7.59,35.5,0.17272727272727273
296,3,36.17646215608016,93,8.18,-203,13.82,0.0,1.0
133,8,26.60457117187271,224,5.0,91,23.4,3.87,0.59375
330,6,36.55651251152119,168,9.03,-162,13.44,0.0,1.0
248,4,4.806772422923433,318,51.59,70,45.19,1.55,0.779874213836478
37,6,26.47992602562513,230,1.4,193,23.52,8.17,0.16086956521739126
74,8,14.634696941640627,102,5.06,28,35.37,0.79,0.7254901960784313
141,9,48.633711214826356,342,2.9,201,1.37,136.73,0.4122807017543859
321,5,42.8701857361327,240,7.49,-81,7.13,0.0,1.0
167,0,36.69045722211545,243,4.55,76,13.31,5.67,0.6872427983539094
258,5,46.694006998961626,89,5.53,-169,3.31,0.0,1.0
224,0,17.40748089781714,127,12.87,-97,32.59,0.0,1.0
151,3,45.05390695951024,238,3.35,87,4.95,17.23,0.634453781512605
18,7,16.329387782124847,144,1.1,126,33.67,3.73,0.125
145,4,36.66655631258853,74,3.95,-71,13.33,0.0,1.0
240,4,36.84720389764481,152,6.51,-88,13.15,0.0,1.0
343,9,1.0156588350592644,351,337.71,8,48.98,0.16,0.9772079772079773
236,7,18.11687894408194,208,13.03,-28,31.88,0.0,1.0
34,7,1.0696903531840445,257,31.78,223,48.93,4.55,0.13229571984435795
189,0,49.8548916787514,396,3.79,207,0.15,828.0,0.4772727272727273
0,4,6.197618415278976,143,0.0,143,43.8,3.26,0.0
152,4,27.186263692840658,373,5.59,221,22.81,9.65,0.4075067024128687
125,7,39.5487563142556,88,3.16,-37,10.45,0.0,1.0
344,0,10.143053752818533,385,33.91,41,39.86,1.03,0.8935064935064935
225,6,24.304128137964085,213,9.26,-12,25.7,0.0,1.0
220,6,30.41069516996543,390,7.23,170,19.59,8.63,0.5641025641025641
210,8,8.094217244337715,371,25.94,161,41.91,3.83,0.5660377358490566
24,1,38.949917449585776,104,0.62,80,11.05,7.17,0.23076923076923073
15,2,15.036889213749328,121,1.0,106,34.96,3.02,0.12396694214876036
181,3,10.630051509308132,91,17.03,-90,39.37,0.0,1.0
328,0,27.958608447227103,375,11.73,47,22.04,2.12,0.8746666666666667
128,6,20.574650019382602,181,6.22,53,29.43,1.79,0.7071823204419889
41,9,46.02226863735725,70,0.89,29,3.98,7.11,0.5857142857142856
335,2,44.01512864008788,50,7.61,-285,5.98,0.0,1.0
235,2,24.219198103105274,215,9.7,-20,25.78,0.0,1.0
33,2,18.02726235880732,109,1.83,76,31.97,2.37,0.3027522935779816
344,7,16.343347283400135,125,21.05,-219,33.66,0.0,1.0
44,8,13.451424791767218,140,3.27,96,36.55,2.62,0.3142857142857143
133,9,27.272937900252618,256,4.88,123,22.73,5.39,0.51953125
20,1,40.26843237625372,137,0.5,117,9.73,11.9,0.14598540145985406
121,9,15.606754749357531,131,7.75,10,34.39,0.29,0.9236641221374046
69,9,9.585695075435266,66,7.2,-3,40.41,0.0,1.0
47,0,23.82664192854601,378,1.97,331,26.17,12.6,0.1243386243386243
38,8,3.54481739820356,259,10.72,221,46.46,4.75,0.14671814671814676
286,5,35.09382240587237,361,8.15,75,14.91,5.0,0.7922437673130194
9,8,25.96607748846649,102,0.35,93,24.03,3.85,0.08823529411764708
29,5,24.869102917845424,177,1.17,148,25.13,5.87,0.16384180790960456
243,1,15.092224439546122,195,16.1,-48,34.91,0.0,1.0
273,0,45.24320453283366,353,6.03,80,4.76,16.46,0.773371104815864
87,7,4.615265963292679,359,18.85,272,45.38,5.98,0.24233983286908078
243,2,43.50421804346286,297,5.59,54,6.5,8.18,0.8181818181818181
328,0,18.89758960055454,50,17.36,-278,31.1,0.0,1.0
14,7,44.043113447153615,90,0.32,76,5.96,12.54,0.15555555555555556
3,0,36.465196770785944,122,0.08,119,13.53,8.73,0.024590163934426257
190,7,5.298119260435711,209,35.86,19,44.7,0.42,0.9090909090909091
167,0,41.59366069681675,261,4.02,94,8.41,11.05,0.6398467432950192
8,8,34.1406240016053,382,0.23,374,15.86,23.43,0.020942408376963373
108,8,1.7118654544758878,345,63.09,237,48.29,4.9,0.31304347826086953
136,8,6.77176383727253,188,20.08,52,43.23,1.2,0.7234042553191489
153,2,31.81783998620119,353,4.81,200,18.18,10.94,0.43342776203966005
208,3,33.16376509372622,92,6.27,-116,16.84,0.0,1.0
271,4,37.357906498595995,228,7.25,-43,12.64,0.0,1.0
142,5,36.040245498671595,238,3.94,96,13.96,6.83,0.5966386554621849
98,8,33.010045738030755,295,2.97,197,16.99,11.53,0.33220338983050846
307,3,38.335321197146484,347,8.01,40,11.66,3.4,0.8847262247838616
68,5,28.796776724029407,203,2.36,135,21.2,6.34,0.3349753694581281
246,0,13.113490137670299,153,18.76,-93,36.89,0.0,1.0
260,1,45.62759302516284,60,5.7,-200,4.37,0.0,1.0
275,7,1.0088801435056989,74,272.58,-201,48.99,0.0,1.0
78,3,18.391429821587362,345,4.24,267,31.61,8.42,0.22608695652173916
145,9,36.47062762554845,74,3.98,-71,13.53,0.0,1.0
110,6,21.415086453368747,133,5.14,23,28.58,0.8,0.8270676691729324
257,3,1.339236933252714,155,191.9,-102,48.66,0.0,1.0
92,8,3.392447065499038,290,27.12,198,46.61,4.24,0.3172413793103448
12,8,32.4670047200006,168,0.37,156,17.53,8.85,0.0714285714285714
259,3,48.24674351032446,157,5.37,-102,1.75,0.0,1.0
108,7,27.637995428141497,379,3.91,271,22.36,12.07,0.2849604221635884
329,5,25.387215119386077,229,12.96,-100,24.61,0.0,1.0
188,0,15.984428131507736,180,11.76,-8,34.02,0.0,1.0
94,6,12.90886462591655,344,7.28,250,37.09,6.72,0.2732558139534884
104,0,1.1471505896386074,140,90.66,36,48.85,0.74,0.7428571428571429
7,2,13.720447895259511,290,0.51,283,36.28,7.78,0.024137931034482807
66,7,22.510610999176098,296,2.93,230,27.49,8.34,0.22297297297297303
190,8,9.977694174142613,217,19.04,27,40.02,0.67,0.8755760368663594
255,2,4.458664625223317,272,57.19,17,45.54,0.37,0.9375
8,0,35.91462057600467,327,0.22,319,14.09,22.48,0.024464831804281384
116,0,44.74155142649655,239,2.59,123,5.26,22.95,0.4853556485355649
266,6,46.84492627738557,68,5.68,-198,3.16,0.0,1.0
98,4,30.93813655199977,63,3.17,-35,19.06,0.0,1.0
297,0,2.733451671704162,292,108.65,-5,47.27,0.0,1.0
163,5,37.069045235092496,158,4.4,-5,12.93,0.0,1.0
140,5,5.5937557325681295,239,25.03,99,44.41,2.22,0.5857740585774058
267,3,33.520431072622415,267,7.97,0,16.48,0.0,1.0
36,6,38.990355203819,348,0.92,312,11.01,28.08,0.10344827586206895
73,6,36.32064907024099,360,2.01,287,13.68,20.83,0.20277777777777772
72,8,47.59900190748042,285,1.51,213,2.4,85.2,0.25263157894736843
307,0,36.93349959492275,217,8.31,-90,13.07,0.0,1.0
198,4,34.69116792129224,317,5.71,119,15.31,7.72,0.6246056782334385
129,9,13.160984291936808,242,9.8,113,36.84,3.06,0.5330578512396694
245,2,46.2459574531515,291,5.3,46,3.75,11.95,0.8419243986254296
311,6,9.059239152628928,211,34.33,-100,40.94,0.0,1.0
59,3,45.25434091250901,388,1.3,329,4.75,67.84,0.1520618556701031
278,3,15.701860912960926,328,17.7,50,34.3,1.45,0.8475609756097561
102,0,6.59516333449567,184,15.47,82,43.4,1.89,0.5543478260869565
295,0,41.35148306083142,242,7.13,-53,8.65,0.0,1.0
319,9,0.22452313468137436,138,1420.79,-181,49.78,0.0,1.0
340,1,41.621207052273455,91,8.17,-249,8.38,0.0,1.0
150,1,13.189360918094197,142,11.37,-8,36.81,0.0,1.0
156,0,44.2475915105055,264,3.53,108,5.75,18.46,0.5909090909090908
205,7,34.6048111938548,398,5.92,193,15.4,12.45,0.5150753768844221
178,5,33.34254830924444,50,5.34,-128,16.66,0.0,1.0
196,5,18.329446201925684,384,10.69,188,31.67,5.92,0.5104166666666667
222,9,3.0642083971494722,213,72.45,-9,46.94,0.0,1.0
88,9,41.520647600458304,155,2.12,67,8.48,7.81,0.567741935483871
286,8,8.628099379308745,281,33.15,-5,41.37,0.0,1.0
275,4,18.675706230548137,95,14.73,-180,31.32,0.0,1.0
235,3,30.057698806903183,254,7.82,19,19.94,0.95,0.9251968503937008
182,5,24.164461554175023,70,7.53,-112,25.84,0.0,1.0
208,7,10.01316569504877,226,20.77,18,39.99,0.45,0.9203539823008849
129,0,7.116756208425967,216,18.13,87,42.88,2.02,0.5972222222222222
152,6,6.249988985289501,343,24.32,191,43.75,4.36,0.4431486880466472
12,7,43.16409328681013,314,0.28,302,6.84,43.52,0.03821656050955413
121,8,1.6748214981605478,325,72.25,204,48.33,4.21,0.37230769230769234
219,7,48.85301155403472,389,4.48,170,1.15,136.0,0.5629820051413882
105,6,10.006581650232162,57,10.49,-48,39.99,0.0,1.0
69,2,5.605082614265998,319,12.31,250,44.39,5.62,0.2163009404388715
194,1,28.890885573362077,367,6.71,173,21.11,8.16,0.5286103542234333
185,2,4.0912993012407615,261,45.22,76,45.91,1.65,0.7088122605363985
98,3,30.162417831863387,212,3.25,114,19.84,5.72,0.46226415094339623
81,3,42.5462695761993,360,1.9,279,7.45,36.95,0.22499999999999998
74,5,2.490111271224499,94,29.72,20,47.51,0.42,0.7872340425531915
339,6,40.013443365974354,282,8.47,-57,9.99,0.0,1.0
191,3,19.78442430500772,102,9.65,-89,30.22,0.0,1.0
324,9,8.058582628177378,282,40.21,-42,41.94,0.0,1.0
213,5,8.887214365346207,391,23.97,178,41.11,4.32,0.5447570332480818
314,8,45.94635073034189,220,6.83,-94,4.05,0.0,1.0
317,5,5.619227021839157,55,56.41,-262,44.38,0.0,1.0
143,2,43.35246107707129,93,3.3,-50,6.65,0.0,1.0
215,0,27.257806587082367,140,7.89,-75,22.74,0.0,1.0
323,9,2.04890332294031,245,157.65,-78,47.95,0.0,1.0
14,9,23.277359671295184,53,0.6,39,26.72,1.45,0.26415094339622647
216,4,40.890730772367405,170,5.28,-46,9.11,0.0,1.0
34,9,36.33751910319111,112,0.94,78,13.66,5.67,0.3035714285714286
182,9,24.49024264246742,141,7.43,-41,25.51,0.0,1.0
269,2,43.01648899684123,296,6.25,27,6.98,3.81,0.9087837837837838
99,7,6.106201612833462,268,16.21,169,43.89,3.84,0.3694029850746269
6,9,45.50605856427921,386,0.13,380,4.49,82.79,0.015544041450777257
29,0,42.3374163033191,280,0.68,251,7.66,32.35,0.10357142857142854
304,1,35.44301360029608,343,8.58,39,14.56,2.66,0.8862973760932945
143,2,40.91259833222459,237,3.5,94,9.09,10.23,0.6033755274261603
110,2,27.236393791449032,357,4.04,247,22.76,10.8,0.3081232492997199
231,7,33.79060521197358,217,6.84,-14,16.21,0.0,1.0
178,4,28.073843728318167,313,6.34,135,21.93,6.13,0.5686900958466454
71,7,17.83588367234667,154,3.98,83,32.16,2.57,0.461038961038961
209,5,28.48615378832276,273,7.34,64,21.51,2.96,0.7655677655677655
219,1,12.947520093343092,164,16.91,-55,37.05,0.0,1.0
79,3,22.069930624955187,284,3.58,205,27.93,7.31,0.278169014084507
82,8,14.110692822286135,321,5.81,239,35.89,6.64,0.25545171339563866
41,3,6.232100694123311,323,6.58,282,43.77,6.43,0.12693498452012386
272,4,16.160906633856317,279,16.83,7,33.84,0.21,0.974910394265233
190,4,42.61416218742006,266,4.46,76,7.39,10.15,0.7142857142857143
172,9,19.115930455051057,83,9.0,-89,30.88,0.0,1.0
6,7,37.425382083546566,246,0.16,240,12.57,18.94,0.024390243902439046
154,5,8.842372926484247,366,17.42,212,41.16,5.14,0.4207650273224044
9,9,21.278516042465316,263,0.42,254,28.72,8.81,0.034220532319391594
33,6,5.83131785982531,95,5.66,62,44.17,1.4,0.34736842105263155
35,5,7.017191062037735,382,4.99,347,42.98,8.05,0.09162303664921467
5,4,30.91007535651445,289,0.16,284,19.09,14.8,0.01730103806228378
214,4,30.413342690705655,303,7.04,89,19.59,4.52,0.7062706270627063
133,2,10.747258177007625,277,12.38,144,39.25,3.66,0.48014440433213
284,6,23.773717395011055,270,11.95,-14,26.23,0.0,1.0
125,9,43.1789777321996,215,2.89,90,6.82,13.01,0.5813953488372092
336,4,8.792655282956495,122,38.21,-214,41.21,0.0,1.0
173,6,1.0586056003683904,274,163.42,101,48.94,2.06,0.6313868613138687
151,1,32.63455751911226,135,4.63,-16,17.37,0.0,1.0
330,8,2.769560583625381,130,119.15,-200,47.23,0.0,1.0
25,7,48.999017904765054,264,0.51,239,1.0,217.27,0.09469696969696972
