runs,wickets,overs,target,run_rate,remaining_runs,remaining_overs,required_run_rate,win_probability
26,8,37.366034025912434,284,0.7,258,12.63,20.43,0.001
0,10,46.85743412881475,257,0.0,257,3.14,81.85,0.0
48,6,28.741458797247454,245,1.67,197,21.26,9.27,0.006
51,1,16.65069236569128,176,3.06,125,33.35,3.75,0.313
21,2,7.377200886412489,157,2.85,136,42.62,3.19,0.283
93,5,37.67381831677327,258,2.47,165,12.33,13.38,0.007
5,7,10.458634910249035,120,0.48,115,39.54,2.91,0.026
15,6,18.624880772238523,135,0.81,120,31.38,3.82,0.03
78,5,28.96119085477538,282,2.69,204,21.04,9.7,0.008
43,7,30.398746450088645,319,1.41,276,19.6,14.08,0.002
56,6,32.02624386442112,255,1.75,199,17.97,11.07,0.005
32,2,12.481489865736528,172,2.56,140,37.52,3.73,0.21
76,4,22.088183216974194,274,3.44,198,27.91,7.09,0.038
50,6,32.773740220263505,225,1.53,175,17.23,10.16,0.005
187,4,48.641848908520316,268,3.84,81,1.36,59.56,0.013
69,6,37.74340119648599,268,1.83,199,12.26,16.23,0.004
24,8,46.5171690692281,181,0.52,157,3.48,45.11,0.002
10,9,39.29954262413797,301,0.25,291,10.7,27.2,0.001
59,6,31.62726360015802,272,1.87,213,18.37,11.59,0.005
18,4,13.641051611135504,132,1.32,114,36.36,3.14,0.095
24,8,35.00085433516308,288,0.69,264,15.0,17.6,0.001
25,8,33.05208046819582,309,0.76,284,16.95,16.76,0.001
9,9,32.111112670576986,327,0.28,318,17.89,17.78,0.001
117,3,27.040364059470832,274,4.33,157,22.96,6.84,0.09
152,2,28.789547179517402,279,5.28,127,21.21,5.99,0.258
11,8,20.049913720314684,217,0.55,206,29.95,6.88,0.003
148,3,28.36907116890364,329,5.22,181,21.63,8.37,0.067
38,1,13.890015755531522,163,2.74,125,36.11,3.46,0.309
91,6,41.232847881216955,239,2.21,148,8.77,16.88,0.005
28,4,13.359962961441852,192,2.1,164,36.64,4.48,0.074
14,4,8.823483045025988,125,1.59,111,41.18,2.7,0.131
29,7,24.63107118607208,262,1.18,233,25.37,9.18,0.003
49,7,34.623834777772785,316,1.42,267,15.38,17.36,0.002
6,9,24.69725712200936,262,0.24,256,25.3,10.12,0.001
38,3,17.453935937808886,165,2.18,127,32.55,3.9,0.129
76,5,30.117703275069832,263,2.52,187,19.88,9.41,0.008
57,3,20.615105093548998,199,2.76,142,29.38,4.83,0.109
41,8,46.97904605569849,308,0.87,267,3.02,88.41,0.001
13,9,46.519031282160746,275,0.28,262,3.48,75.29,0.0
33,7,27.606731898744297,269,1.2,236,22.39,10.54,0.003
24,6,19.75477973082163,181,1.21,157,30.25,5.19,0.018
26,8,38.17095862804876,280,0.68,254,11.83,21.47,0.001
9,5,6.652082456737999,137,1.35,128,43.35,2.95,0.083
50,6,26.364605271964304,277,1.9,227,23.64,9.6,0.005
65,3,20.13455274216501,225,3.23,160,29.87,5.36,0.106
14,9,46.42411482961496,303,0.3,289,3.58,80.73,0.0
11,4,5.540136227270715,154,1.99,143,44.46,3.22,0.127
38,7,29.876669407325707,288,1.27,250,20.12,12.43,0.002
55,7,38.32986114799817,323,1.43,268,11.67,22.96,0.001
51,6,26.825809438581857,281,1.9,230,23.17,9.93,0.005
28,1,8.843136357322475,154,3.17,126,41.16,3.06,0.613
0,10,48.7607625512556,336,0.0,336,1.24,270.97,0.0
108,4,28.310469411924405,303,3.81,195,21.69,8.99,0.014
36,7,32.638380994355515,250,1.1,214,17.36,12.33,0.002
29,2,15.64744022183783,127,1.85,98,34.35,2.85,0.224
60,6,26.757413829806172,329,2.24,269,23.24,11.57,0.004
37,6,24.311727138124482,220,1.52,183,25.69,7.12,0.007
21,1,8.370312890089268,124,2.51,103,41.63,2.47,0.602
26,2,9.777215909636025,148,2.66,122,40.22,3.03,0.281
12,9,42.68626338284486,245,0.28,233,7.31,31.87,0.001
39,2,15.79189784929656,165,2.47,126,34.21,3.68,0.206
34,2,13.773122217438374,166,2.47,132,36.23,3.64,0.209
31,7,27.721015306256266,251,1.12,220,22.28,9.87,0.003
10,9,39.59362091131308,304,0.25,294,10.41,28.24,0.0
17,2,7.7875933360544565,120,2.18,103,42.21,2.44,0.291
34,7,30.956356383721513,244,1.1,210,19.04,11.03,0.003
24,2,10.364469927825802,159,2.32,135,39.64,3.41,0.217
22,0,6.640747287152831,145,3.31,123,43.36,2.84,0.76
13,4,7.373477847299783,138,1.76,125,42.63,2.93,0.129
64,7,42.53738486937986,260,1.5,196,7.46,26.27,0.002
15,3,10.30876176326277,120,1.46,105,39.69,2.65,0.164
25,1,7.031811398553138,174,3.56,149,42.97,3.47,0.608
39,6,24.705494921431054,229,1.58,190,25.29,7.51,0.007
72,7,42.97970623739111,294,1.68,222,7.02,31.62,0.002
30,3,16.808376942018587,139,1.78,109,33.19,3.28,0.142
63,5,23.977067788666236,276,2.63,213,26.02,8.19,0.009
17,1,6.7965139653688045,125,2.5,108,43.2,2.5,0.384
41,7,25.208533136069413,367,1.63,326,24.79,13.15,0.002
62,6,30.992588628671015,293,2.0,231,19.01,12.15,0.004
20,8,30.690817418846514,270,0.65,250,19.31,12.95,0.002
16,6,19.959201147846432,131,0.8,115,30.04,3.83,0.029
24,5,19.1989931298411,147,1.25,123,30.8,3.99,0.045
13,5,9.798062852146906,132,1.33,119,40.2,2.96,0.08
14,8,21.50592442908208,279,0.65,265,28.49,9.3,0.002
21,3,9.47726009928341,143,2.22,122,40.52,3.01,0.192
52,7,39.49681751204232,295,1.32,243,10.5,23.14,0.001
36,8,48.48234339866836,272,0.74,236,1.52,155.26,0.001
0,10,48.65335055000181,276,0.0,276,1.35,204.44,0.0
0,10,43.928199471892725,245,0.0,245,6.07,40.36,0.0
68,6,32.035646720282855,309,2.12,241,17.96,13.42,0.004
31,8,36.53895637597459,346,0.85,315,13.46,23.4,0.001
20,5,17.834261120618635,136,1.12,116,32.17,3.61,0.052
71,5,33.38466890776793,224,2.13,153,16.62,9.21,0.009
49,6,25.504229724794484,280,1.92,231,24.5,9.43,0.006
51,6,26.690780289961964,278,1.91,227,23.31,9.74,0.005
31,8,39.099945216882105,326,0.79,295,10.9,27.06,0.001
27,4,17.686326001876324,144,1.53,117,32.31,3.62,0.083
24,5,19.311782526253396,146,1.24,122,30.69,3.98,0.046
74,6,46.60888060078865,194,1.59,120,3.39,35.4,0.005
20,2,7.530093268293751,146,2.66,126,42.47,2.97,0.286
145,2,26.853543428600318,290,5.4,145,23.15,6.26,0.242
64,7,46.076036018353776,261,1.39,197,3.92,50.26,0.002
92,4,32.466335351817065,227,2.83,135,17.53,7.7,0.016
46,6,29.588318339545943,230,1.55,184,20.41,9.02,0.006
10,7,16.238488065320986,149,0.62,139,33.76,4.12,0.015
70,3,20.44739700790017,235,3.42,165,29.55,5.58,0.105
38,8,43.34217871121118,284,0.88,246,6.66,36.94,0.001
172,3,30.164815929580616,361,5.7,189,19.84,9.53,0.049
118,3,28.163398719055095,266,4.19,148,21.84,6.78,0.088
29,1,9.481087109301303,153,3.06,124,40.52,3.06,0.386
18,2,5.721267040480541,174,3.15,156,44.28,3.52,0.28
11,9,48.36583349091721,230,0.23,219,1.63,134.36,0.001
142,2,21.964377527907875,348,6.47,206,28.04,7.35,0.236
136,4,32.144587794477694,336,4.23,200,17.86,11.2,0.012
9,6,8.587178293427824,137,1.05,128,41.41,3.09,0.051
60,6,35.740142857537094,244,1.68,184,14.26,12.9,0.005
35,8,46.96550189176824,262,0.75,227,3.03,74.92,0.001
20,8,30.904936384883886,268,0.65,248,19.1,12.98,0.002
15,4,10.675189506893474,140,1.41,125,39.32,3.18,0.098
44,7,31.17746873630645,321,1.41,277,18.82,14.72,0.002
42,7,39.48562458970936,238,1.06,196,10.51,18.65,0.002
51,6,23.28874414583084,320,2.19,269,26.71,10.07,0.005
115,6,44.59269865736605,304,2.58,189,5.41,34.94,0.003
8,9,34.190732901081404,259,0.23,251,15.81,15.88,0.001
11,9,45.46620132301411,236,0.24,225,4.53,49.67,0.001
90,5,33.05773900613018,284,2.72,194,16.94,11.45,0.007
12,5,10.90795874021709,141,1.1,129,39.09,3.3,0.062
44,2,18.93612699973351,155,2.32,111,31.06,3.57,0.202
44,1,14.080772671360561,181,3.12,137,35.92,3.81,0.312
74,7,45.897192397258806,301,1.61,227,4.1,55.37,0.001
9,9,39.21800302793672,276,0.23,267,10.78,24.77,0.001
62,6,35.43792660095028,257,1.75,195,14.56,13.39,0.004
47,1,18.543484383422978,149,2.53,102,31.46,3.24,0.312
24,3,13.282014742259609,142,1.81,118,36.72,3.21,0.149
86,5,39.04029895950103,232,2.2,146,10.96,13.32,0.008
87,4,26.337107564558586,263,3.3,176,23.66,7.44,0.021
36,2,15.16052984677831,158,2.37,122,34.84,3.5,0.212
8,9,32.747989017437376,278,0.24,270,17.25,15.65,0.001
14,5,6.815023346230339,193,2.05,179,43.18,4.15,0.067
20,6,19.67766143577141,159,1.02,139,30.32,4.58,0.023
78,4,26.08506475660106,237,2.99,159,23.91,6.65,0.039
18,4,11.658125034923263,151,1.54,133,38.34,3.47,0.091
14,9,49.30945149158778,289,0.28,275,0.69,398.55,0.0
2,9,14.409381406532642,197,0.14,195,35.59,5.48,0.003
18,4,10.86589085194695,160,1.66,142,39.13,3.63,0.09
15,5,14.159069324910337,130,1.06,115,35.84,3.21,0.062
25,8,39.60775099218759,262,0.63,237,10.39,22.81,0.001
50,6,24.147754667232928,301,2.07,251,25.85,9.71,0.005
83,5,30.44371728886421,284,2.73,201,19.56,10.28,0.008
13,4,5.945412064386233,163,2.19,150,44.05,3.41,0.127
13,4,6.549408885799155,159,1.98,146,43.45,3.36,0.119
31,6,25.062149742215727,181,1.24,150,24.94,6.01,0.008
14,9,41.74948594407306,296,0.34,282,8.25,34.18,0.0
0,10,44.835749541840435,223,0.0,223,5.16,43.22,0.0
34,1,8.90179554180381,187,3.82,153,41.1,3.72,0.612
122,2,29.226339594546026,232,4.17,110,20.77,5.3,0.219
13,9,46.09533588256717,280,0.28,267,3.9,68.46,0.0
46,6,22.458773947904888,303,2.05,257,27.54,9.33,0.006
16,9,42.33046241427659,340,0.38,324,7.67,42.24,0.0
6,7,11.01630444797463,139,0.54,133,38.98,3.41,0.021
0,10,47.09275203505094,319,0.0,319,2.91,109.62,0.0
106,5,38.81404928890862,285,2.73,179,11.19,16.0,0.006
12,9,47.36004767541058,261,0.25,249,2.64,94.32,0.0
0,10,35.447775509862794,310,0.0,310,14.55,21.31,0.0
72,4,21.353176939974215,270,3.37,198,28.65,6.91,0.041
15,9,47.21815276361251,308,0.32,293,2.78,105.4,0.0
22,6,17.400504933913034,188,1.26,166,32.6,5.09,0.02
42,2,19.947763492777966,140,2.11,98,30.05,3.26,0.211
145,4,36.53637881007832,317,3.97,172,13.46,12.78,0.011
59,7,39.43923347864238,339,1.5,280,10.56,26.52,0.001
0,10,46.82315677321192,278,0.0,278,3.18,87.42,0.0
32,3,14.216108407529427,174,2.25,142,35.78,3.97,0.129
0,10,40.90991158486508,272,0.0,272,9.09,29.92,0.0
9,9,38.23457240286336,281,0.24,272,11.77,23.11,0.001
14,4,7.870755031411904,136,1.78,122,42.13,2.9,0.131
82,4,22.425041354459314,293,3.66,211,27.57,7.65,0.032
11,7,17.724445567704436,150,0.62,139,32.28,4.31,0.013
25,5,18.702069095931368,155,1.34,130,31.3,4.15,0.044
57,7,49.23260957996154,233,1.16,176,0.77,228.57,0.002
76,6,33.924983606596754,329,2.24,253,16.08,15.73,0.003
122,5,37.29542710070748,342,3.27,220,12.7,17.32,0.005
60,7,48.94779367917541,243,1.23,183,1.05,174.29,0.002
67,4,21.97408021059374,243,3.05,176,28.03,6.28,0.047
14,9,41.08280758037627,296,0.34,282,8.92,31.61,0.001
71,4,24.553893348702292,232,2.89,161,25.45,6.33,0.043
12,9,44.12901523167409,260,0.27,248,5.87,42.25,0.001
21,3,13.129589359008643,130,1.6,109,36.87,2.96,0.152
76,7,47.64587796789258,309,1.6,233,2.35,99.15,0.001
24,4,14.844726878489585,156,1.62,132,35.16,3.75,0.082
51,2,19.679922814141918,167,2.59,116,30.32,3.83,0.203
24,8,39.028650534805124,255,0.61,231,10.97,21.06,0.001
80,4,22.718981370443302,282,3.52,202,27.28,7.4,0.034
60,6,32.3695119544901,273,1.85,213,17.63,12.08,0.005
30,7,25.00580754812428,274,1.2,244,24.99,9.76,0.003
73,6,38.406647169040184,279,1.9,206,11.59,17.77,0.004
27,2,15.274906356587488,120,1.77,93,34.73,2.68,0.232
22,2,7.630609425659465,159,2.88,137,42.37,3.23,0.282
31,4,18.49682288628798,156,1.68,125,31.5,3.97,0.075
63,5,26.343889919079363,251,2.39,188,23.66,7.95,0.009
17,4,12.560902348670535,131,1.35,114,37.44,3.04,0.101
27,6,20.96587803453749,189,1.29,162,29.03,5.58,0.011
113,3,22.999235823210583,310,4.91,197,27.0,7.3,0.094
11,4,7.5826329659723095,120,1.45,109,42.42,2.57,0.131
65,6,31.248826168289206,306,2.08,241,18.75,12.85,0.004
121,5,44.795454258707935,228,2.7,107,5.2,20.58,0.009
14,4,11.82843108288736,123,1.18,109,38.17,2.86,0.102
91,5,31.90136060306813,300,2.85,209,18.1,11.55,0.007
122,5,34.91326422098808,367,3.49,245,15.09,16.24,0.005
107,3,23.870060618867974,284,4.48,177,26.13,6.77,0.099
6,9,36.54939143139215,200,0.16,194,13.45,14.42,0.001
71,5,23.48291945709554,318,3.02,247,26.52,9.31,0.009
138,2,27.70867795898457,270,4.98,132,22.29,5.92,0.235
17,1,5.330887004949214,159,3.19,142,44.67,3.18,0.594
48,7,36.127405136061,302,1.33,254,13.87,18.31,0.002
63,5,34.7604205525126,190,1.81,127,15.24,8.33,0.01
20,2,6.728039479685505,162,2.97,142,43.27,3.28,0.286
39,6,21.57125483278099,263,1.81,224,28.43,7.88,0.007
174,5,49.05643283562503,328,3.55,154,0.94,163.83,0.005
117,3,23.933145315587755,309,4.89,192,26.07,7.36,0.091
56,5,27.587543230932877,214,2.03,158,22.41,7.05,0.01
230,4,45.946857117187335,330,5.01,100,4.05,24.69,0.013
76,6,37.276784413959035,297,2.04,221,12.72,17.37,0.003
30,7,31.19315590059006,218,0.96,188,18.81,9.99,0.003
0,10,40.90121066034826,282,0.0,282,9.1,30.99,0.0
170,5,43.896481990518794,321,3.87,151,6.1,24.75,0.007
90,3,25.559963228177008,231,3.52,141,24.44,5.77,0.102
84,5,26.379876421932593,335,3.18,251,23.62,10.63,0.008
33,6,22.37229210433261,219,1.48,186,27.63,6.73,0.007
33,8,48.50177630083073,248,0.68,215,1.5,143.33,0.001
8,9,36.372481443065766,242,0.22,234,13.63,17.17,0.001
28,2,8.745037979363254,176,3.2,148,41.25,3.59,0.279
99,6,43.83318304908583,260,2.26,161,6.17,26.09,0.004
28,7,26.625197337632063,233,1.05,205,23.37,8.77,0.003
10,5,8.093925789011935,124,1.24,114,41.91,2.72,0.086
62,6,29.737276482348996,306,2.08,244,20.26,12.04,0.004
133,2,23.77239255390659,306,5.59,173,26.23,6.6,0.226
36,8,44.49872321881812,269,0.81,233,5.5,42.36,0.001
39,0,14.179757162422431,148,2.75,109,35.82,3.04,0.428
12,9,42.19090742714823,253,0.28,241,7.81,30.86,0.001
99,5,30.095991103345373,346,3.29,247,19.9,12.41,0.006
13,5,7.457463644606107,162,1.74,149,42.54,3.5,0.077
123,6,48.73303855964681,323,2.52,200,1.27,157.48,0.002
60,6,28.067685984643997,311,2.14,251,21.93,11.45,0.005
25,5,18.08945844042121,162,1.38,137,31.91,4.29,0.042
41,6,26.123307889516614,230,1.57,189,23.88,7.91,0.006
0,10,43.603600258287,305,0.0,305,6.4,47.66,0.0
46,4,18.720640597327858,210,2.46,164,31.28,5.24,0.059
18,4,13.670437841901514,130,1.32,112,36.33,3.08,0.098
24,3,10.808206111889666,172,2.22,148,39.19,3.78,0.14
21,5,18.403672927559505,138,1.14,117,31.6,3.7,0.05
28,8,40.102163916801956,212,0.7,184,9.9,18.59,0.002
32,7,26.223186433786775,276,1.22,244,23.78,10.26,0.003
22,5,15.2366721662093,172,1.44,150,34.76,4.32,0.043
19,4,12.478324982438714,145,1.52,126,37.52,3.36,0.095
60,2,19.97282644296706,189,3.0,129,30.03,4.3,0.199
0,10,47.2965967798569,268,0.0,268,2.7,99.26,0.0
58,5,20.436202066551097,298,2.84,240,29.56,8.12,0.01
12,9,49.46558341795859,262,0.24,250,0.53,471.7,0.0
121,3,26.835370509441027,284,4.51,163,23.16,7.04,0.09
32,1,13.062376323056789,144,2.45,112,36.94,3.03,0.324
61,7,45.10130413070792,246,1.35,185,4.9,37.76,0.002
75,5,25.71599179106721,306,2.92,231,24.28,9.51,0.008
107,4,36.935210457703604,230,2.9,123,13.06,9.42,0.014
0,10,49.26702124441183,329,0.0,329,0.73,450.68,0.0
17,4,7.25789076439883,173,2.34,156,42.74,3.65,0.122
34,0,9.351255190440522,167,3.64,133,40.65,3.27,0.751
143,5,37.42055336582403,399,3.82,256,12.58,20.35,0.004
24,4,17.68212514829624,132,1.36,108,32.32,3.34,0.087
26,2,13.293562862754458,134,1.96,108,36.71,2.94,0.225
12,4,6.771284591887827,139,1.77,127,43.23,2.94,0.129
16,0,5.983102039379081,120,2.67,104,44.02,2.36,0.735
68,6,39.85185214039059,248,1.71,180,10.15,17.73,0.004
16,3,11.04950423162975,120,1.45,104,38.95,2.67,0.161
79,5,26.04742771870179,319,3.03,240,23.95,10.02,0.008
104,4,32.26535668307673,256,3.22,152,17.73,8.57,0.014
30,7,24.27583102559808,275,1.24,245,25.72,9.53,0.003
16,3,6.2197993551304895,161,2.57,145,43.78,3.31,0.196
95,6,40.2575676164559,250,2.36,155,9.74,15.91,0.005
22,0,5.473095104374407,179,4.02,157,44.53,3.53,0.76
51,7,39.28504524698678,295,1.3,244,10.71,22.78,0.001
0,10,45.19870222046552,176,0.0,176,4.8,36.67,0.0
86,4,24.477796447572754,280,3.51,194,25.52,7.6,0.022
50,6,29.09941128940092,250,1.72,200,20.9,9.57,0.005
61,6,26.46425266779442,336,2.3,275,23.54,11.68,0.004
141,3,22.514387838054745,397,6.26,256,27.49,9.31,0.069
101,6,44.934104091666214,265,2.25,164,5.07,32.35,0.004
52,7,45.22700798014957,211,1.15,159,4.77,33.33,0.002
72,4,20.111736408869053,284,3.58,212,29.89,7.09,0.041
111,4,32.678138930661405,271,3.4,160,17.32,9.24,0.013
17,9,46.71084029656389,358,0.36,341,3.29,103.65,0.0
131,6,48.29263245236082,346,2.71,215,1.71,125.73,0.002
39,7,27.90315681899214,314,1.4,275,22.1,12.44,0.002
102,3,25.377116237794706,256,4.02,154,24.62,6.26,0.102
47,1,17.54124421678366,158,2.68,111,32.46,3.42,0.308
71,7,48.14923429356845,290,1.47,219,1.85,118.38,0.001
17,4,11.426643701279032,147,1.49,130,38.57,3.37,0.093
64,5,31.092330922147625,217,2.06,153,18.91,8.09,0.01
33,4,17.714762038338748,171,1.86,138,32.29,4.27,0.071
41,3,17.555373065650848,178,2.34,137,32.44,4.22,0.12
100,3,23.22358643192848,275,4.31,175,26.78,6.53,0.102
0,10,49.94568211170446,255,0.0,255,0.05,5100.0,0.0
26,1,7.473483807791993,170,3.48,144,42.53,3.39,0.608
22,8,31.034381819158916,292,0.71,270,18.97,14.23,0.001
10,6,8.715747111587472,152,1.15,142,41.28,3.44,0.045
8,6,11.953437349573353,123,0.67,115,38.05,3.02,0.043
26,7,24.78033237978044,237,1.05,211,25.22,8.37,0.003
38,6,27.97070591058986,197,1.36,159,22.03,7.22,0.007
29,2,16.64565837640358,120,1.74,91,33.35,2.73,0.225
45,2,19.240570889348728,153,2.34,108,30.76,3.51,0.209
25,2,8.913515911516988,157,2.8,132,41.09,3.21,0.277
45,3,18.644890272991276,180,2.41,135,31.36,4.3,0.119
0,10,48.495129772124486,354,0.0,354,1.5,236.0,0.0
54,7,47.511832175261674,218,1.14,164,2.49,65.86,0.002
21,7,20.069523056164325,241,1.05,220,29.93,7.35,0.004
51,6,30.68842713254427,244,1.66,193,19.31,9.99,0.005
43,8,45.9317925999925,317,0.94,274,4.07,67.32,0.001
17,1,5.27827201884035,155,3.22,138,44.72,3.09,0.611
58,7,41.48076066519163,236,1.4,178,8.52,20.89,0.002
16,9,47.676629875501355,336,0.34,320,2.32,137.93,0.0
11,5,9.109658045010068,126,1.21,115,40.89,2.81,0.081
8,6,12.265145871481447,120,0.65,112,37.73,2.97,0.043
87,6,48.233583624710995,229,1.8,142,1.77,80.23,0.004
55,6,29.189306463815583,275,1.88,220,20.81,10.57,0.005
21,2,5.638848551227566,202,3.72,181,44.36,4.08,0.281
20,5,16.593439944358813,146,1.21,126,33.41,3.77,0.05
51,6,25.247465342098682,295,2.02,244,24.75,9.86,0.005
21,8,36.180900996114545,239,0.58,218,13.82,15.77,0.001
41,7,37.99221701615598,244,1.08,203,12.01,16.9,0.002
40,8,49.793968081645524,297,0.8,257,0.21,1223.81,0.001
14,6,17.938003972269158,131,0.78,117,32.06,3.65,0.032
36,7,29.219904584081387,279,1.23,243,20.78,11.69,0.002
59,6,28.999559653682226,300,2.03,241,21.0,11.48,0.005
49,6,23.254036675125686,310,2.11,261,26.75,9.76,0.005
20,5,12.612285222908909,187,1.59,167,37.39,4.47,0.044
11,9,48.98554534327292,241,0.22,230,1.01,227.72,0.001
61,7,43.399273399996375,248,1.41,187,6.6,28.33,0.002
109,3,27.424986273240673,252,3.97,143,22.58,6.33,0.097
110,5,32.146044020781346,357,3.42,247,17.85,13.84,0.006
38,1,15.226747410184803,148,2.5,110,34.77,3.16,0.316
84,5,29.470418167628612,298,2.85,214,20.53,10.42,0.008
73,6,36.27365599046641,294,2.01,221,13.73,16.1,0.004
44,6,28.182516277396495,227,1.56,183,21.82,8.39,0.006
0,10,49.56283267632236,357,0.0,357,0.44,811.36,0.0
93,5,32.510374531147676,299,2.86,206,17.49,11.78,0.007
84,4,21.693817066647608,308,3.87,224,28.31,7.91,0.022
37,7,39.74684124271271,209,0.93,172,10.25,16.78,0.002
32,1,12.670813021173892,150,2.53,118,37.33,3.16,0.318
26,7,22.303211616781994,265,1.17,239,27.7,8.63,0.003
45,5,20.613152766991362,227,2.18,182,29.39,6.19,0.017
26,7,24.431319279849976,241,1.06,215,25.57,8.41,0.003
31,8,40.18009216679268,229,0.77,198,9.82,20.16,0.001
58,5,26.787786447353337,228,2.17,170,23.21,7.32,0.01
0,10,40.73065026196832,282,0.0,282,9.27,30.42,0.0
78,5,30.942000641293966,264,2.52,186,19.06,9.76,0.008
75,4,20.393124559589992,293,3.68,218,29.61,7.36,0.038
0,10,41.44904346575626,347,0.0,347,8.55,40.58,0.0
35,2,15.723035174889121,150,2.23,115,34.28,3.35,0.213
22,4,15.097234090990797,141,1.46,119,34.9,3.41,0.089
138,2,27.70263158246761,270,4.98,132,22.3,5.92,0.235
21,5,16.738216068294,152,1.25,131,33.26,3.94,0.047
9,4,5.408916572804735,130,1.66,121,44.59,2.71,0.136
146,4,34.17338872844607,341,4.27,195,15.83,12.32,0.011
37,7,27.99922196625791,298,1.32,261,22.0,11.86,0.002
64,4,25.048301652192254,206,2.56,142,24.95,5.69,0.05
38,8,48.51358315782419,284,0.78,246,1.49,165.1,0.001
141,3,30.703963278331116,291,4.59,150,19.3,7.77,0.067
15,9,43.8544210005223,323,0.34,308,6.15,50.08,0.0
27,3,11.275260629232207,184,2.39,157,38.72,4.05,0.134
92,5,30.614290840824246,316,3.01,224,19.39,11.55,0.007
73,7,44.05908320289063,297,1.66,224,5.94,37.71,0.001
92,5,31.23975907759541,307,2.94,215,18.76,11.46,0.007
97,5,37.31063801571507,273,2.6,176,12.69,13.87,0.007
46,5,21.741960551549333,221,2.12,175,28.26,6.19,0.016
33,0,9.160228266667996,161,3.6,128,40.84,3.13,0.766
72,5,25.605513280718213,294,2.81,222,24.39,9.1,0.009
50,5,22.751572587748587,231,2.2,181,27.25,6.64,0.013
45,8,44.01770820705263,333,1.02,288,5.98,48.16,0.001
15,6,15.97978860586125,153,0.94,138,34.02,4.06,0.029
0,10,48.503040239079866,225,0.0,225,1.5,150.0,0.0
82,7,48.116215391202324,334,1.7,252,1.88,134.04,0.001
29,4,16.14342393821474,166,1.8,137,33.86,4.05,0.077
64,4,20.662337996479422,248,3.1,184,29.34,6.27,0.049
15,9,45.300008339324826,323,0.33,308,4.7,65.53,0.0
105,6,48.49799994032484,277,2.17,172,1.5,114.67,0.003
85,5,24.954759627621982,355,3.41,270,25.05,10.78,0.008
54,2,19.4448670538404,179,2.78,125,30.56,4.09,0.197
76,4,28.67423059631939,210,2.65,134,21.33,6.28,0.04
23,8,35.949614286458065,268,0.64,245,14.05,17.44,0.001
38,3,17.30635319187409,168,2.2,130,32.69,3.98,0.125
63,6,38.141292857858275,242,1.65,179,11.86,15.09,0.004
17,2,7.324581070158846,127,2.32,110,42.68,2.58,0.291
21,2,7.2182521743987405,163,2.91,142,42.78,3.32,0.277
90,1,22.382946731549534,221,4.02,131,27.62,4.74,0.313
95,3,20.90629364273243,292,4.54,197,29.09,6.77,0.102
33,4,19.203494691521854,158,1.72,125,30.8,4.06,0.073
77,5,27.09588932010095,299,2.84,222,22.9,9.69,0.008
16,6,19.433011204020705,132,0.82,116,30.57,3.79,0.03
7,7,13.651606331064137,135,0.51,128,36.35,3.52,0.019
15,6,18.92612970898704,133,0.79,118,31.07,3.8,0.03
0,10,48.870692276460574,310,0.0,310,1.13,274.34,0.0
94,4,23.500103764768188,318,4.0,224,26.5,8.45,0.018
26,7,25.01207495862511,233,1.04,207,24.99,8.28,0.003
24,8,30.9445245478013,315,0.78,291,19.06,15.27,0.001
0,10,49.25033457864019,222,0.0,222,0.75,296.0,0.0
36,3,15.872057439609335,175,2.27,139,34.13,4.07,0.124
31,8,35.65769497395952,358,0.87,327,14.34,22.8,0.001
151,4,37.21931120937759,324,4.06,173,12.78,13.54,0.011
80,6,32.32959875568797,362,2.47,282,17.67,15.96,0.003
22,2,8.986025283648983,134,2.45,112,41.01,2.73,0.29
126,4,35.45925241224094,284,3.55,158,14.54,10.87,0.012
8,7,7.884261996627897,197,1.01,189,42.12,4.49,0.016
140,3,31.826419229745362,279,4.4,139,18.17,7.65,0.066
91,5,38.28115297497842,250,2.38,159,11.72,13.57,0.007
31,2,14.493645077897769,146,2.14,115,35.51,3.24,0.215
109,6,42.87299033942483,288,2.54,179,7.13,25.11,0.004
15,2,6.365921248985192,134,2.36,119,43.63,2.73,0.28
125,5,42.97157886462377,236,2.91,111,7.03,15.79,0.009
52,6,25.71480727892443,295,2.02,243,24.29,10.0,0.005
20,4,14.791457296924001,135,1.35,115,35.21,3.27,0.09
22,2,11.020016524728561,138,2.0,116,38.98,2.98,0.226
12,9,47.89882254120676,263,0.25,251,2.1,119.52,0.0
6,7,8.269951441152052,152,0.73,146,41.73,3.5,0.023
33,2,13.959203897116655,157,2.36,124,36.04,3.44,0.217
64,4,20.652005634487068,247,3.1,183,29.35,6.24,0.05
79,5,32.91056820325042,253,2.4,174,17.09,10.18,0.008
94,4,29.516048837424428,255,3.18,161,20.48,7.86,0.017
15,4,10.653957158554128,138,1.41,123,39.35,3.13,0.101
35,2,18.03775926821966,130,1.94,95,31.96,2.97,0.221
32,3,15.743829698871084,159,2.03,127,34.26,3.71,0.131
26,4,14.609428452065362,168,1.78,142,35.39,4.01,0.078
69,5,23.501495141599417,309,2.94,240,26.5,9.06,0.009
11,9,36.68141536662456,342,0.3,331,13.32,24.85,0.0
37,1,14.785381949775617,147,2.5,110,35.21,3.12,0.32
91,4,21.500549586634165,337,4.23,246,28.5,8.63,0.018
90,4,22.5912842078523,317,3.98,227,27.41,8.28,0.019
11,9,48.940543824593455,227,0.22,216,1.06,203.77,0.001
